Source,Text,GT,NLTK,Transformers,PowerBI
yelp,The first thing that happened was that the tracking was off.,0,0,-0.9994431734085083,0.5
yelp,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.",1,0.1027,0.9885323643684387,0.9434499740600586
yelp,The headset fulfills my requirements so I am happy with my purchase.,1,0.7165,0.9998400211334229,0.9087351560592651
yelp,The headsets are easy to use and everyone loves them.,1,0.765,0.9998142123222351,0.9535614252090454
yelp,The holster that arrived did not match the photo in the ad.,0,0,-0.999760091304779,0.27411699295043945
yelp,The iGo chargers and tips are really great.,1,0.659,0.9998461604118347,0.9625643491744995
yelp,The instruction manual is lacking.,0,0,-0.9997747540473938,0.026943057775497437
yelp,The instructions didn't explain that a microphone jack could be used.,0,0,-0.9995670914649963,0.20052504539489746
yelp,"The internet access was fine, it the rare instance that it worked.",0,0.2023,0.9995546936988831,0.910344123840332
yelp,The item received was Counterfeit.,0,0,-0.9996467232704163,0.31375357508659363
yelp,The Jabra EarGels fit my ears very well.,1,0.5984,0.9989820718765259,0.9253610968589783
yelp,The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.,1,0.4767,0.9764689207077026,0.8453161716461182
yelp,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1,0.7517,0.9997847676277161,0.19272032380104065
yelp,"The look of it is very sharp and the screen is nice and clear, with great graphics.",1,0.8591,0.999884843826294,0.8536549806594849
yelp,"The loudspeaker option is great, the bumpers with the lights is very ... appealing.",0,0.6249,0.9998324513435364,0.8792093992233276
yelp,The majority of the Logitech earbud headsets failed.,0,-0.5106,-0.9997425675392151,0.09020376205444336
yelp,The mic is great.,1,0.6249,0.9998689889907837,0.9231711626052856
yelp,"The mic there is a joke, and the volume is quite low.",0,-0.0498,-0.9997919201850891,0.1726064682006836
yelp,"The microphone also works well, but (according to people I have called) it applifies everything.",1,0.1406,0.9995654225349426,0.9817943572998047
yelp,The nano stated it.My son was dissapointed.,0,0,-0.9934448599815369,0.07532244920730591
yelp,The Ngage is still lacking in earbuds.,0,0,-0.9996238350868225,0.045041173696517944
yelp,The noise shield is incrediable.,1,0,-0.9967741370201111,0.5
yelp,The nokia CA-42 USB cable did not work with my phone.,0,0,-0.9997142553329468,0.11263447999954224
yelp,The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.,0,0,-0.9928373098373413,0.5
yelp,The only good thing was that it fits comfortably on small ears.,1,0.6908,-0.9573614001274109,0.2181796133518219
yelp,The only thing that disappoint me is the infra red port (irda).,0,-0.4019,-0.9499945640563965,0.09588038921356201
yelp,The only thing that I think could improve is the sound leaks out from the headset.,0,0.4404,-0.9996768832206726,0.5
yelp,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!,0,-0.8767,-0.998904287815094,0.7617357969284058
yelp,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.,1,0.5777,-0.994498074054718,0.8500022888183594
yelp,The phone can also take great pictures and even video clips.,1,0.6249,0.9974856376647949,0.9691547155380249
yelp,The phone crashed completely and now I have to get it replaced.,0,0,-0.9997348785400391,0.01142960786819458
yelp,The phone gets EXTREMELY HOT!,0,0,-0.9472287893295288,0.5
yelp,The phone is sturdy and waterproof.,1,0,0.9980561137199402,0.9539480209350586
yelp,The phone loads super!,1,0.636,-0.9822016954421997,0.8429780006408691
yelp,The phone takes FOREVER to charge like 2 to 5 hours literally.,0,0.3612,-0.9972361922264099,0.09606614708900452
yelp,the phone was unusable and was not new.,0,0,-0.9996965527534485,0.06813862919807434
yelp,The picture resolution is far below what other comparably-priced phones are offering today.,0,0,-0.9967060685157776,0.03206449747085571
yelp,The plastic breaks really easy on this clip.,0,0.4927,-0.9950584769248962,0.1819494366645813
yelp,The pleather case doesn't fit.,0,-0.2755,-0.9998018145561218,0.5
yelp,The plug did not work very well.,0,-0.2572,-0.9997722506523132,0.013688594102859497
yelp,The price was very good and with the free shipping and all it was a good purchase.,1,0.8653,0.9995864629745483,0.9890558123588562
yelp,"The range is very decent, I've been able to roam around my house with the phone in the living room with no reception/sound quality issues.",1,-0.296,0.99945467710495,0.15314751863479614
yelp,"The real killer is the volume, and of course it breaking.",0,-0.6486,0.9953048229217529,0.14939182996749878
yelp,The reception has been generally good.,1,0.4404,0.9998204708099365,0.8598454594612122
yelp,The reception is excellent!,1,0.6114,0.9998720288276672,0.9091570377349854
yelp,The reception through this headset is excellent.,1,0.5719,0.9998470544815063,0.9020785093307495
yelp,The replacement died in a few weeks.,0,-0.5574,-0.9987514019012451,0.08401423692703247
yelp,The screen does get smudged easily because it touches your ear and face.,0,0.34,-0.9856926202774048,0.8967654705047607
yelp,"The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.",1,0.7003,0.9992663264274597,0.8764021396636963
yelp,"The seller is very understanding and patient, I would definitely buy from them again.",1,0.4019,0.9994270205497742,0.895707368850708
yelp,The shipping time was also very quick!,1,0,-0.9451397657394409,0.9474234580993652
yelp,The sound is clear and the people I talk to on it are amazed at the quality too.,1,0.7003,0.9997579455375671,0.9628017544746399
yelp,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0,0,-0.9997779130935669,0.02136746048927307
yelp,The sound quality is excellent as well.,1,0.7003,0.9998724460601807,0.9044699668884277
yelp,The sound quality is good and functionality is awesome.,1,0.7906,0.9998788833618164,0.9669383764266968
yelp,The speaker is of low quality so as making the ring tones sound very cheap.,0,-0.2732,-0.9997788667678833,0.5
yelp,The text messaging feature is really tricky to use.,0,-0.2247,-0.9956573247909546,0.06462603807449341
yelp,"The tracfonewebsite is user friendly and makes it easy toactivate, etc.",1,0.7269,0.9967894554138184,0.9896970987319946
yelp,The update procedure is difficult and cumbersome.,0,-0.3612,-0.9997910261154175,0.009814441204071045
yelp,The voice recognition thru the handset is excellent.,1,0.5719,0.9998112320899963,0.8778562545776367
yelp,The volume for the ringer is REAL good (you have choices how loud).,1,0.4404,0.9998108744621277,0.01755434274673462
yelp,The volume switch rocketed out of the unit to a destination unknown.,0,0,-0.9930866956710815,0.5
yelp,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0,-0.9253,-0.9997864961624146,0.0007404685020446777
yelp,The worst phone I've ever had.... Only had it for a few months.,0,-0.6249,-0.9997658133506775,0.039195865392684937
yelp,The worst piece of crap ever along with the Verizon customer service.,0,-0.7717,-0.9997885227203369,0.03921031951904297
yelp,Their network coverage in Los Angeles is horrible.,0,-0.5423,-0.9997883439064026,0.018276482820510864
yelp,Their Research and Development division obviously knows what they're doing.,1,0,0.9995214343070984,0.5
yelp,Then a few days later the a puff of smoke came out of the phone while in use.,0,0,-0.9982168674468994,0.5
yelp,"Then I exchanged for the same phone, even that had the same problem.",0,-0.4019,-0.9985328316688538,0.0508265495300293
yelp,Then I had to continue pairing it periodically since it somehow kept dropping.,0,0,-0.9981626272201538,0.03708338737487793
yelp,"There was so much hype over this phone that I assumed it was the best, my mistake.",0,0.4215,-0.999342679977417,0.928930401802063
yelp,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,-0.5423,-0.9939521551132202,0.11213958263397217
yelp,There's really nothing bad I can say about this headset.,0,0.4816,0.9886029958724976,0.7588992118835449
yelp,These are certainly very comfortable and functionality is decent.,1,0.7178,0.9998699426651001,0.9812073707580566
yelp,These are fabulous!,1,0.5707,0.9998665452003479,0.9544889330863953
yelp,These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,1,0.8225,0.9996251463890076,0.9893859624862671
yelp,These products cover up the important light sensor above the ear outlet.,0,0.2023,-0.7714802622795105,0.8794206380844116
yelp,THey are so cool!,1,0.5079,0.9998697638511658,0.9503663182258606
yelp,They do not care about the consumer one bit.,0,-0.3875,-0.9997016787528992,0.5
yelp,"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.",1,0.5927,0.9989086389541626,0.16884595155715942
yelp,They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.,1,0,0.999430775642395,0.9148334264755249
yelp,They keep getting better and better (this is my third one and I've had numerous Palms too).,1,0.7003,0.9207102656364441,0.21009546518325806
yelp,They made this case too small and is very difficult to install.,0,-0.4201,-0.9997444152832031,0.15101289749145508
yelp,They refuse to refund or replace.,0,-0.296,-0.9940614104270935,0.06578671932220459
yelp,They work about 2 weeks then break.,0,0,-0.9763714671134949,0.029319584369659424
yelp,Think it over when you plan to own this one!This sure is the last MOTO phone for me!,0,0.4374,-0.990043044090271,0.7663211822509766
yelp,This allows the possibility of double booking for the same date and time after the first.,0,0,-0.9037759304046631,0.5
yelp,This battery is an excellent bargain!,1,0.6996,0.9995410442352295,0.09078240394592285
yelp,This BlueAnt Supertooth hands-free phone speaker is AWESOME.,1,0.7034,0.9995049834251404,0.9328620433807373
yelp,"This case has passed the one year mark and while it shows signs of wear, it is 100% functional.",1,0,0.995729923248291,0.19772887229919434
yelp,This case seems well made.,1,0.2732,0.9994902014732361,0.7575966715812683
yelp,This company charge me a restocking fee and still not given me my refund back.,0,0,-0.9988358616828918,0.10905703902244568
yelp,This device is great in several situations:1.),1,0.6249,0.9995788335800171,0.7559332847595215
yelp,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0,-0.6007,-0.9994640946388245,0.004359394311904907
yelp,This fixes all the problems.,1,-0.4019,-0.995475709438324,0.1208866536617279
yelp,This frog phone charm is adorable and very eye catching.,1,0.7096,0.9998779296875,0.8821161389350891
yelp,This is a beautiful phone.,1,0.5994,0.9997363686561584,0.9587986469268799
yelp,"This is a good battery, and it got here really fast.",1,0.4404,0.9995318055152893,0.7692430019378662
yelp,This is a great deal.,2,1.2498,1.9993562698364258,0.922505259513855
yelp,This is a great little item.,1,0.6249,0.9998337626457214,0.9587986469268799
yelp,This is a great phone!.,1,0.6588,0.9995729327201843,0.9587986469268799
yelp,This is a great product..... sure beats using your fingers!.,1,0.7712,0.9998491406440735,0.9999338388442993
yelp,"This is a simple little phone to use, but the breakage is unacceptible.",0,0,-0.9964221119880676,0.8401939868927002
yelp,This is a VERY average phone with bad battery life that operates on a weak network.,0,-0.7506,-0.999718189239502,0.02166217565536499
yelp,"This is an excellent tool, especially when paired with your phone's auto-answer.",1,0.5719,0.9996224045753479,0.907768189907074
yelp,This is by far the worst purchase I've made on Amazon.,0,-0.5267,-0.999787449836731,0.8996580243110657
yelp,This is cool because most cases are just open there allowing the screen to get all scratched up.,1,0.3182,0.9820517897605896,0.0677996277809143
yelp,This is definitely a must have if your state does not allow cell phone usage while driving.,1,0.2579,-0.9189260601997375,0.5
yelp,This is essentially a communications tool that does not communicate.,0,0,-0.9997428059577942,0.7449682354927063
yelp,This is hands down the best phone I've ever had.,1,0.6369,0.9599471092224121,0.2048976719379425
yelp,This is infuriating.,0,-0.5267,-0.9990763068199158,0.07946529984474182
yelp,This is simply the BEST bluetooth headset for sound quality!,1,0.7371,0.9997518062591553,0.9443627595901489
yelp,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,0,-0.5267,-0.9992333650588989,0.0004544556140899658
yelp,This is the first phone I've had that has been so cheaply made.,0,0,-0.9983604550361633,0.7523983716964722
yelp,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!,1,0.7027,0.9963657259941101,0.9887295961380005
yelp,This item is fantastic and works perfectly!,1,0.8439,0.9998735189437866,0.9450793266296387
yelp,"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems",1,0.3182,0.999211847782135,0.9650523066520691
yelp,"This item worked great, but it broke after 6 months of use.",0,-0.2846,-0.9988282918930054,0.7972331047058105
yelp,This little device has transformed my organizational capability and made my life a whole lot easier.,1,0.4215,0.9988131523132324,0.9084614515304565
yelp,This one works and was priced right.,1,0,0.999749481678009,0.9556740522384644
yelp,This pair of headphones is the worst that I have ever had sound-wise.,0,-0.6249,-0.9997740983963013,0.04087710380554199
